id,text
13448,"I think what he means is, you can't just read: myService.DoSomething() and go to the definition of DoSomething, because with IoC, myService is just an interface, and the actual implementation is unknown to you, unless you go look it up in xml config files or the main method where your ioc gets setup."
13449,"@George - Very helpful, thanks!"
13450,"By the way, I upvoted you because I think it's an *excellent* question."
13451,I've been using OpenGL extensions on Windows the . Is GLEW the easier way to go? How do I get started with it?
13452,Basically I have some code to check a specific directory to see if an image is there and if so I want to assign a URL to the image to an ImageControl.
13453,"Because the table design is wrong. If it can't be changed, that's short-sightedness and you'll have to suffer by using sub-optimal SQL. A table change is a one-time cost which can be amortized, sub-optimal queries cost every time you use them."
13454,"How do I pull a single column of data out of a filled dataset? I have a filled dataset object, with a variety of tables. I need to get all of the data that is stored in a particular column in one of the tables, and bind a ComboBox ItemSource to it. (This may require me to pull the data out and make it into a string collection ...) If anyone has any bright ideas, it would be very grateful!"
13455,try not to reference another post because they get out of order due to voting.
13456,How to print multiply flowdocumets in a batch? Following code should print different documents but print the same. This sample works pretty fine only if you print to the xps printer.
13457,"Hey guys. I told my wife all options that you gave and she went for ""As Required"", says it sounded more formal to her, and although Unspecified matches the scenario too, she didn't like how it looked on the agreement. Couldn't mark your answer as preferred since you put it as a comment ceejayoz. But, really thank you all for the very quick answers and taking the time to help!"
13458,"The indexes you need are dictated by your query requirements, not your schema design."
13459,"I'm working with JBoss 6.1 and just hit this issue. There's no emptySessionPath option in my server.xml. So, how can this be done for version 6.1?"
13460,"For the record, .Net Framework 3.5 SP1 is required for Microsoft SQL Server 2008 to install and RTM'd around the same time as the release this week. Still a hefty install but you can extract the client profile from it. Just not to sure how."
