id,text
1796,Passed tests and committed to trunk.  Thanks Charles!
1797,Committed. Thanks Kevin!
1798,Committed and was my first commit. Thanks to all.
1799,siying can you rebase this patch? thanks!
1800,----------------------------------------------------------- This is an automatically generated e-mail. To reply visit: https://reviews.apache.org/r/898/ -----------------------------------------------------------  (Updated 2011-06-15 20:24:15.631412)   Review request for hive.   Changes -------  address Ning's comments. Did the minimum change and the performance is acceptable. We can try to remove empty path check if in future we see the latency is not good.   Summary -------  speedup addInputPaths   This addresses bug HIVE-2218.     https://issues.apache.org/jira/browse/HIVE-2218   Diffs (updated) -----    trunk/ql/src/java/org/apache/hadoop/hive/ql/exec/ExecDriver.java 1135335    trunk/ql/src/java/org/apache/hadoop/hive/ql/io/CombineHiveInputFormat.java 1135335   Diff: https://reviews.apache.org/r/898/diff   Testing -------  yes.   Thanks  Yongqiang
1801,Committed thanks Jiayan!
1802,Committed. Thanks Ning
1803,+1 Patch looks good
1804,Committed! Thanks Namit!
1805,Committed! Thanks Liyin!
1806,Committed. Thanks Yongqiang
1807,Committed. Thanks Siying
1808,committed to trunk. thanks Ning.
1809,Committed. Thanks Ashish!
1810,Committed. Thanks Namit!
1811,Committed. Thanks Ning
1812,Committed. Thanks Yuntao!
1813,Committed. Thanks Zheng!
1814,Committed. Thanks Namit!
1815,Committed. Thanks Namit.
1816,Thanks Zheng!
1817,+1  looks good - will commit if the tests pass
1818,Hi   Iâm trying to use hive performance benchmark. I read README file and followed step by step and finally I reached to the  data generation part. Teragen has no problem but I face a problem with htmlgen.  I configured something to my own cluster (40 VMs) and launched generateData.py  but it never finished! I launched it about 10 hours ago..  So I modified UserVisits and Rankings in config.txt to be smaller but it was also failed. Even it consumed very little resources when I saw 'top' information in the ubuntu.  Have you guys ever met this kinds of problems?  And if you have how did you solve this problem?  Thank you so much
1819,Committed. Thanks a lot very much Ashish!!
1820,Committed. Thanks Yongqiang
1821,committed! to branch hadoop-eclipse-merge. Thanks Srimanth.
1822,+1 patch looks good.  The checkstyle.xml is specified in hadoop-project-dist/pom.xml .
1823,Thanks Uma for looking at the Jira. I think it should work fine with BPOfferService#registrationSucceeded(..) synchronized. Will post a patch soon after verifying it.
1824,the patch looks good to me aside from the lack of unit tests.
1825,+1 patch looks good.
1826,+1 patch looks good.  This cleans up a lot of code.
1827,Thanks a lot for the review Todd.  The test failure is unrelated and is already tracked by another JIRA. I'm going to commit this momentarily.
1828,I have committed the patch to trunk branch-2 and branch-2.0.4-alpha. Thanks you Jagane!
1829,I've just committed this to trunk and branch-2. Thanks a lot for the reviews/testing Chris and Todd.
1830,I've just committed this to the HDFS-347 branch.  Thanks a lot for the contribution Colin.
1831,The patch looks good to me. Some minors:  1. javadoc for two getINode() in SnapshotDiffList.java  2. We have DirectoryDiff ChildrenDiff Diff SnapshotDiff this is a little bit hard to follow. How about some renaming like SnapshotDiffForDirectory SnapshotDiffForFile?  3. SnapshotDiff#combinePosterior(final D posterior final BlocksMapUpdateInfo collectedBlocks)    can be renamed to deletePosterior or combineAndDeletePosterior so as to distinguish with Diff#combinePosterior?
1832,"""The latest patch looks pretty good to me. Two small nits +1 once these are addressed: # Generally in the Hadoop codebase we put the """"@Test"""" annotation right above the method declaration below the method comment: {code} +  @Test +  /* +   * test #toString() for typical VolumeId equality classes +   */ {code} # In the class declaration of INVALID_VOLUME_ID I recommend putting a blank line between the methods being declared there.  Thanks a lot for improving the test coverage in this area of the code Ivan and thanks a lot to Andrew for your reviews of these patches."""
1833,That sounds good. New patch uploaded.
1834,+1 patch looks good.
1835,Thanks to Todd and Colin for the suggestions this is much cleaner.  I'm still looking for pointers on where to go for my Checksum byte-wrangling (now in FSEditLogOp#getRawChecksum).
1836,Thanks a lot for the review Todd. I've just committed this to the HDFS-3077 branch.
1837,Thanks Kihwal!
1838,The patch looks pretty good to me. One question for you though: does loosening this check for the QJM case not unnecessarily weaken the check in the non-QJM case?
1839,The patch looks good to me. +1 pending Jenkins.
1840,I have committed this.  Thanks Junping!
1841,+1 Looks good I will commit this patch.
1842,+1 patch looks good.  I have committed this.
1843,"""Hi Ivan  Thanks a lot for the patch. Few comments.  1)  Patch does not apply cleanly. many Hunk failure while applying patch.  {noformat} Hunk #13 FAILED at 264. Hunk #14 FAILED at 281. Hunk #15 FAILED at 293. Hunk #16 FAILED at 309. Hunk #17 FAILED at 332. Hunk #18 FAILED at 345. Hunk #19 FAILED at 362. Hunk #20 FAILED at 372. Hunk #21 FAILED at 395. {noformat}  Could you please regenerate on the correct trunk code base?  2) TestBookKeeperHACheckpoints.java:   {code} conf.set(DFSConfigKeys.DFS_NAMENODE_SHARED_EDITS_DIR_KEY +             BKJMUtil.createJournalURI(""""/checkpointing"""" + journalCount++) +             .toString())"""
1844,Looks very good. +1
1845,+1 looks good. As for the naming: [JIRA].patch stands for trunk patch IMO. Any branch designations can be add as qualifiers. Thanks
1846,+1 Thanks Harsh the patch looks good.  > Also might it be reasonable to mark just isInSafeMode @InterfaceStability.Stable?  Since this is a new API we are not sure if want to change it.  Let's leave it as-is for the moment.
1847,Thanks for reviewing Suresh. Committed to trunk.
1848,I just committed this to trunk. Thank you Uma.  The patch does not apply to 0.23 branch any more. I recommend it for back porting.
1849,Thanks a lot for fixing those issues Alejandro. I re-ran all the tests I ran last night and everything worked great.  Additionally I tried out test-patch.sh which seemed to work flawlessly.  +1 patch looks good to me.
